NM_001201965	ASB3
NM_001201	BMP3
NM_001202233	NR4A1
NM_001202234	n/a
NM_001202403	ASB6
NM_001202404	ALDH7A1
NM_001202406	ZNF559
NM_001202407	ZNF559
NM_001202408	ZNF559
NM_001202409	ZNF559
NM_001202410	ZNF559
NM_001202411	ZNF559
NM_001202412	ZNF559
NM_001202413	AKR1A1
NM_001202414	AKR1A1
NM_001202423	TRMT1L
NM_001202425	ZNF559-ZNF177
NM_001202429	ASB2
NM_001202431	PRDX1
NM_001202435	SCN1A
NM_001202438	C10orf137
NM_001202449	ADK
NM_001202450	ADK
NM_001202456	ZNF816
NM_001202457	ZNF816
NM_001202464	ZMYND11
NM_001202465	ZMYND11
NM_001202466	ZMYND11
NM_001202467	ZMYND11
NM_001202468	ZMYND11
NM_001202469	GBAS
NM_001202470	RPS10-NUDT3
NM_001202473	ZNF321P
NM_001202473	ZNF816-ZNF321P
NM_001202474	n/a
NM_001202475	CRHR2
NM_001202476	UBE2E1
NM_001202481	CRHR2
NM_001202482	CRHR2
NM_001202483	CRHR2
NM_001202485	HSPE1-MOB4
NM_001202489	UBE2G2
NM_001202498	UBE2H
NM_001202502	NIPSNAP1
NM_001202504	CTDP1
NM_001202509	CKLF-CMTM1
NM_001202509	CMTM1
NM_001202513	MXD1
NM_001202514	MXD1
NM_001202515	CFLAR
NM_001202516	CFLAR
NM_001202517	CFLAR
NM_001202518	CFLAR
NM_001202519	CFLAR
NM_001202521	DDR1
NM_001202522	DDR1
NM_001202523	DDR1
NM_001202543	CUX1
NM_001202544	CUX1
NM_001202545	CUX1
NM_001202546	CUX1
NM_001202547	SYNJ2BP-COX16
NM_001202548	SYNJ2BP-COX16
NM_001202549	SYNJ2BP-COX16
NM_001202550	WDR27
NM_001202553	MIA
NM_001202554	PIGV
NM_001202555	CD44
NM_001202556	CD44
NM_001202557	CD44
NM_001202558	CHURC1-FNTB
NM_001202559	CHURC1-FNTB
NM_001202560	WBSCR22
NM_001202855	CYP3A4
NM_001202858	ECM1
NM_001202859	SHC1
NM_001202	BMP4
NM_001203244	SEMA4G
NM_001203245	RPS10
NM_001203246	GPBP1
NM_001203247	EZH2
NM_001203248	EZH2
NM_001203249	EZH2
NM_001203250	ZNF20
NM_001203251	MAPT
NM_001203252	MAPT
NM_001203258	MTA1
NM_001203260	NDUFC2-KCTD14
NM_001203261	NDUFC2-KCTD14
NM_001203262	NDUFC2-KCTD14
NM_001203263	IL17RC
NM_001203264	IL17RC
NM_001203265	IL17RC
NM_001203	BMPR1B
NM_001204051	SLC25A27
NM_001204052	SLC25A27
NM_001204054	NDUFC2
NM_001204055	NDUFC2
NM_001204056	ANKRD12
NM_001204062	COMMD3-BMI1
NM_001204063	CHURC1
NM_001204064	CHURC1
NM_001204064	CHURC1-FNTB
NM_001204065	ANKS1B
NM_001204066	ANKS1B
NM_001204067	ANKS1B
NM_001204068	ANKS1B
NM_001204069	ANKS1B
NM_001204070	ANKS1B
NM_001204076	KATNA1
NM_001204077	UBE4A
NM_001204078	ATP6V1G2
NM_001204079	ANKS1B
NM_001204080	ANKS1B
NM_001204081	ANKS1B
NM_001204082	MINOS1
NM_001204083	MINOS1
NM_001204084	NBL1
NM_001204085	NBL1
NM_001204086	NBL1
NM_001204087	KCNN3
NM_001204090	COX16
NM_001204091	RPS10
NM_001204094	MOB4
NM_001204098	CKLF-CMTM1
NM_001204099	CKLF-CMTM1
NM_001204101	CASC1
NM_001204102	CASC1
NM_001204103	PPT2
NM_001204106	BCL2L11
NM_001204107	BCL2L11
NM_001204108	BCL2L11
NM_001204109	BCL2L11
NM_001204110	BCL2L11
NM_001204111	BCL2L11
NM_001204112	BCL2L11
NM_001204113	BCL2L11
NM_001204118	CLEC17A
NM_001204126	LRMP
NM_001204127	LRMP
NM_001204136	MBD1
NM_001204137	MBD1
NM_001204138	MBD1
NM_001204139	MBD1
NM_001204140	MBD1
NM_001204141	MBD1
NM_001204142	MBD1
NM_001204143	MBD1
NM_001204144	HDAC9
NM_001204145	HDAC9
NM_001204146	HDAC9
NM_001204147	HDAC9
NM_001204148	HDAC9
NM_001204151	MBD1
NM_001204158	SPHK2
NM_001204159	SPHK2
NM_001204160	SPHK2
NM_001204171	MDM4
NM_001204172	MDM4
NM_001204173	C8orf44-SGK3
NM_001204174	CHODL
NM_001204175	CHODL
NM_001204176	CHODL
NM_001204177	CHODL
NM_001204178	CHODL
NM_001204180	ZHX1-C8ORF76
NM_001204182	NEK2
NM_001204183	NEK2
NM_001204184	TP73
NM_001204185	TP73
NM_001204186	TP73
NM_001204187	TP73
NM_001204188	TP73
NM_001204189	TP73
NM_001204190	TP73
NM_001204191	TP73
NM_001204192	TP73
NM_001204193	SRP19
NM_001204194	SRP19
NM_001204196	SRP19
NM_001204197	NBEA
NM_001204199	SRP19
NM_001204204	MTFP1
NM_001204204	SEC14L2
NM_001204213	NOS1
NM_001204214	NOS1
NM_001204218	NOS1
NM_001204220	ZNF670
NM_001204221	ZNF695
NM_001204240	TBC1D10A
NM_001204255	SCARB2
NM_001204258	n/a
NM_001204259	n/a
NM_001204260	n/a
NM_001204261	n/a
NM_001204262	n/a
NM_001204263	n/a
NM_001204264	NR3C1
NM_001204265	NR3C1
NM_001204266	GABRA4
NM_001204267	GABRA4
NM_001204268	FXYD6-FXYD2
NM_001204269	KCNA2
NM_001204284	PPP5C
NM_001204285	MUC1
NM_001204286	MUC1
NM_001204287	MUC1
NM_001204288	MUC1
NM_001204289	MUC1
NM_001204290	MUC1
NM_001204291	MUC1
NM_001204292	MUC1
NM_001204293	MUC1
NM_001204294	MUC1
NM_001204295	MUC1
NM_001204296	MUC1
NM_001204297	MUC1
NM_001204298	ZNF664
NM_001204299	ZNF664-FAM101A
NM_001204300	ARHGAP19
NM_001204301	APP
NM_001204302	APP
NM_001204303	APP
NM_001204306	GC
NM_001204307	GC
NM_001204314	PRLR
NM_001204315	PRLR
NM_001204316	PRLR
NM_001204317	PRLR
NM_001204318	PRLR
NM_001204344	TNFSF15
NM_001204352	SPOCK3
NM_001204353	SPOCK3
NM_001204354	SPOCK3
NM_001204355	SPOCK3
NM_001204356	SPOCK3
NM_001204358	SPOCK3
NM_001204364	FAM24B
NM_001204366	MGST2
NM_001204367	MGST2
NM_001204368	MGST2
NM_001204375	NPR3
NM_001204376	NPR3
NM_001204384	n/a
NM_001204385	VEGFA
NM_001204386	DLG1
NM_001204387	DLG1
NM_001204388	DLG1
NM_001204397	PITX2
NM_001204398	PITX2
NM_001204399	PITX2
NM_001204401	XIAP
NM_001204402	PRPS1
NM_001204403	ANK3
NM_001204404	ANK3
NM_001204406	ALOX5AP
NM_001204408	SEC14L1
NM_001204410	SEC14L1
NM_001204414	TINAGL1
NM_001204415	TINAGL1
NM_001204416	RGS6
NM_001204417	RGS6
NM_001204418	RGS6
NM_001204419	RGS6
NM_001204420	RGS6
NM_001204421	RGS6
NM_001204422	RGS6
NM_001204423	RGS6
NM_001204424	RGS6
NM_001204425	BIVM-ERCC5
NM_001204426	LIMK1
NM_001204446	AP5S1
NM_001204447	AP5S1
NM_001204450	CCPG1
NM_001204450	DYX1C1-CCPG1
NM_001204451	CCPG1
NM_001204453	PSMC2
NM_001204456	RBAK
NM_001204458	TNFRSF19
NM_001204459	TNFRSF19
NM_001204466	RBM10
NM_001204467	RBM10
NM_001204468	RBM10
NM_001204477	CDRT4
NM_001204477	TVP23C-CDRT4
NM_001204478	TVP23C-CDRT4
NM_001204492	CAMK2G
NM_001204502	FLT3LG
NM_001204503	FLT3LG
NM_001204504	DGKH
NM_001204505	DGKH
NM_001204506	DGKH
NM_001204510	SENP3-EIF4A1
NM_001204514	KIFAP3
NM_001204516	KIFAP3
NM_001204517	KIFAP3
NM_001204519	P2RX5
NM_001204520	P2RX5
NM_001204526	SSR4
NM_001204527	SSR4
NM_001204698	TAX1BP3
NM_001204744	CDH16
NM_001204745	CDH16
NM_001204746	CDH16
NM_001204747	RFC1
NM_001204760	TLL1
NM_001204798	KCNH2
NM_001204803	ANO6
NM_001204811	MAGEA10-MAGEA5
NM_001204813	NT5E
NM_001204814	ZNF586
NM_001204817	ZNF417
NM_001204817	ZNF587
NM_001204824	KCNQ3
NM_001204827	XPNPEP3
NM_001204830	LIPT1
NM_001204831	ANO10
NM_001204832	ANO10
NM_001204833	ANO10
NM_001204834	ANO10
NM_001204835	ZNF568
NM_001204836	ZNF568
NM_001204837	ZNF568
NM_001204838	ZNF568
NM_001204839	ZNF568
NM_001204848	TNFAIP8L2-SCNM1
NM_001204856	SCNM1
NM_001204857	TCEB1
NM_001204858	TCEB1
NM_001204859	TCEB1
NM_001204860	TCEB1
NM_001204861	TCEB1
NM_001204862	TCEB1
NM_001204863	TCEB1
NM_001204864	TCEB1
NM_001204868	STX16
NM_001204869	WISP1
NM_001204870	WISP1
NM_001204871	URGCP-MRPS24
NM_001204872	NPEPL1
NM_001204873	NPEPL1
NM_001204878	BAG4
NM_001204880	UBE2D1
NM_001204883	RAB43
NM_001204884	RAB43
NM_001204885	RAB43
NM_001204886	RAB43
NM_001204887	RAB43
NM_001204888	RAB43
NM_001204889	ALDH2
NM_001204890	ISY1-RAB43
NM_001204897	TM4SF19
NM_001204897	TM4SF19-TCTEX1D2
NM_001204898	TM4SF19
NM_001204911	USB1
NM_001204961	PBX1
NM_001204963	PBX1
NM_001204	BMPR2
NM_001205019	GK
NM_001205028	MDM1
NM_001205029	MDM1
NM_001205119	ATG13
NM_001205120	ATG13
NM_001205121	ATG13
NM_001205122	ATG13
NM_001205138	LRTOMT
NM_001205179	ALKBH2
NM_001205180	ALKBH2
NM_001205194	MECOM
NM_001205201	TEX28
NM_001205206	SLC19A1
NM_001205207	SLC19A1
NM_001205220	CRISP1
NM_001205228	SORT1
NM_001205247	ACSL6
NM_001205248	ACSL6
NM_001205250	ACSL6
NM_001205251	ACSL6
NM_001205254	OCLN
NM_001205255	LOC647859
NM_001205255	OCLN
NM_001205259	TP53TG3
NM_001205262	RAD54B
NM_001205263	RAD54B
NM_001205288	n/a
NM_001205293	CACNA1E
NM_001205294	CACNA1E
NM_001205296	TTF1
NM_001205301	EGFLAM
NM_001205315	STEAP4
NM_001205316	STEAP4
NM_001205317	RIMS4
NM_001205319	NXN
NM_001205329	JAM3
NM_001205344	CEACAM1
NM_001205	BNIP1
NM_001206389	FGF8
NM_001206426	USMG5
NM_001206427	USMG5
NM_001206480	ELMO1
NM_001206482	ELMO1
NM_001206484	ATF3
NM_001206486	ATF3
NM_001206488	ATF3
NM_001206491	MAVS
NM_001206524	CASP10
NM_001206528	CRTAC1
NM_001206540	CAPZB
NM_001206541	n/a
NM_001206542	CASP10
NM_001206559	POLR1D
NM_001206567	IFI16
NM_001206569	SORCS1
NM_001206570	SORCS1
NM_001206571	SORCS1
NM_001206572	SORCS1
NM_001206602	CHN1
NM_001206609	SELPLG
NM_001206612	CHTOP
NM_001206615	EHF
NM_001206616	EHF
NM_001206641	COA6
NM_001206646	AKIP1
NM_001206647	AKIP1
NM_001206648	AKIP1
NM_001206651	SH3GLB1
NM_001206652	SH3GLB1
NM_001206653	SH3GLB1
NM_001206654	NCOR2
NM_001206665	IGSF8
NM_001206670	PLA2G4E
NM_001206671	RIC3
NM_001206672	RIC3
NM_001206673	ABHD12B
NM_001206682	ATF7
NM_001206683	ATF7
NM_001206691	RFX4
NM_001206696	IRF6
NM_001206701	SP100
NM_001206702	SP100
NM_001206703	SP100
NM_001206704	SP100
NM_001206709	PRKAG1
NM_001206710	PRKAG1
NM_001206729	AKT3
NM_001206736	NSFL1C
NM_001206739	ITGB3BP
NM_001206741	HSD11B1
NM_001206744	TPO
NM_001206745	TPO
NM_001206747	n/a
NM_001206748	CAV2
NM_001206769	DLG2
NM_001206774	GTF3C3
NM_001206789	TMPRSS13
NM_001206790	TMPRSS13
NM_001206794	ARID4B
NM_001206796	PKM
NM_001206797	PKM
NM_001206798	PKM
NM_001206799	PKM
NM_001206801	RFC5
NM_001206802	TP53I3
NM_001206804	MAP2K5
NM_001206833	KAT5
NM_001206836	RAB11A
NM_001206838	PTPRZ1
NM_001206839	PTPRZ1
NM_001206840	TGOLN2
NM_001206841	TGOLN2
NM_001206842	GSG1
NM_001206843	GSG1
NM_001206844	TGOLN2
NM_001206845	GSG1
NM_001206846	ASPM
NM_001206850	NLGN4X
NM_001206850	NLGN4Y
NM_001206855	TFR2
NM_001206856	CAPRIN2
NM_001206864	STRADB
NM_001206866	IL6R
NM_001206878	CTDSP1
NM_001206880	MRVI1
NM_001206881	MRVI1
NM_001206883	CTNND1
NM_001206884	CTNND1
NM_001206885	CTNND1
NM_001206886	CTNND1
NM_001206887	CTNND1
NM_001206888	CTNND1
NM_001206889	CTNND1
NM_001206890	CTNND1
NM_001206891	CTNND1
NM_001206897	ALDH1A2
NM_001206901	TAX1BP1
NM_001206902	TAX1BP1
NM_001206915	CACNB3
NM_001206916	CACNB3
NM_001206917	CACNB3
NM_001206920	SLC35F4
NM_001206924	CD86
NM_001206925	CD86
NM_001206927	DNAH8
NM_001206929	AGER
NM_001206931	SLC6A12
NM_001206932	AGER
NM_001206934	AGER
NM_001206936	AGER
NM_001206940	AGER
NM_001206942	CSPG5
NM_001206943	CSPG5
NM_001206944	CSPG5
NM_001206945	CSPG5
NM_001206946	PICALM
NM_001206947	PICALM
NM_001206950	SLC16A3
NM_001206951	SLC16A3
NM_001206952	SLC16A3
NM_001206954	AGER
NM_001206955	CNTN4
NM_001206956	CNTN4
NM_001206957	RASSF1
NM_001206960	PLA1A
NM_001206961	PLA1A
NM_001206966	AGER
NM_001206971	PTPRB
NM_001206972	PTPRB
NM_001206974	DHPS
NM_001206977	NR1H4
NM_001206978	NR1H4
NM_001206979	NR1H4
NM_001206981	C4orf26
NM_001206983	METTL23
NM_001206984	METTL23
NM_001206985	METTL23
NM_001206986	METTL23
NM_001206987	METTL23
NM_001206992	NR1H4
NM_001206993	NR1H4
NM_001206994	PPP2R2C
NM_001206995	PPP2R2C
NM_001206996	PPP2R2C
NM_001206997	C4orf22
NM_001206998	ZNRF3
NM_001206999	CIT
NM_001206	KLF9
NM_001207000	HNRPDL
NM_001207004	UGT2B28
NM_001207005	ZNF233
NM_001207006	IL21
NM_001207008	MLLT4
NM_001207009	ZNF497
NM_001207010	CLEC12A
NM_001207011	CNTFR
NM_001207012	PGF
NM_001207013	PTPN2
NM_001207014	SERPINH1
NM_001207015	PTPRR
NM_001207016	PTPRR
NM_001207017	SMTN
NM_001207018	SMTN
NM_001207019	FCER2
NM_001207023	IQCF3
NM_001207024	M6PR
NM_001207025	POU2F2
NM_001207026	POU2F2
NM_001207033	RNF40
NM_001207034	RNF40
NM_001207035	ETV7
NM_001207036	ETV7
NM_001207037	ETV7
NM_001207038	ETV7
NM_001207039	ETV7
NM_001207040	ETV7
NM_001207041	ETV7
NM_001207042	PRMT1
NM_001207044	CLASP2
NM_001207047	ATRN
NM_001207048	BACE1
NM_001207049	BACE1
NM_001207051	CLASP1
NM_001207053	KLK7
NM_001207055	DNMT3B
NM_001207056	DNMT3B
NM_001207058	VWA9
NM_001207059	VWA9
NM_001207062	C22orf23
NM_001207063	CXADR
NM_001207064	CXADR
NM_001207065	CXADR
NM_001207066	CXADR
NM_001207067	BZW1
NM_001207068	BZW1
NM_001207069	BZW1
NM_001207071	FAM181A
NM_001207072	FAM181A
NM_001207073	FAM181A
NM_001207074	FAM181A
NM_001207076	CNBD2
NM_001207	BTF3
NM_001211	BUB1B
NM_001212	C1QBP
NM_001214902	ESR2
NM_001214906	ZNF48
NM_001214907	ZNF48
NM_001214909	ZNF48
NM_001215	CA6
NM_001216	CA9
NM_001217	CA11
NM_001218	CA12
NM_001219	CALU
NM_001220473	PPFIA2
NM_001220474	PPFIA2
NM_001220475	PPFIA2
NM_001220476	PPFIA2
NM_001220477	PPFIA2
NM_001220478	PPFIA2
NM_001220479	PPFIA2
NM_001220480	PPFIA2
NM_001220482	MEIS2
NM_001220484	HEATR4
NM_001220488	CDH13
NM_001220489	CDH13
NM_001220490	CDH13
NM_001220491	CDH13
NM_001220492	CDH13
NM_001220493	DHRS7C
NM_001220494	GLYATL1
NM_001220496	GLYATL1
NM_001220500	FCER2
NM_001220765	IKZF1
NM_001220767	IKZF1
NM_001220768	IKZF1
NM_001220770	IKZF1
NM_001220771	IKZF1
NM_001220777	CDKN1A
NM_001220778	CDKN1A
NM_001220	CAMK2B
NM_001221	CAMK2D
NM_001222	CAMK2G
NM_001223	CASP1
NM_001224	CASP2
NM_001225	CASP4
NM_001226	CASP6
NM_001227	CASP7
NM_001228	CASP8
NM_001229	CASP9
NM_001230	CASP10
NM_001231	CASQ1
NM_001232	CASQ2
NM_001233	CAV2
NM_001234	CAV3
NM_001235	SERPINH1
NM_001236	CBR3
NM_001237	CCNA2
NM_001238	CCNE1
NM_001239	CCNH
NM_001240	CCNT1
NM_001241	CCNT2
NM_001242307	PITRM1
NM_001242309	PITRM1
NM_001242310	EDA2R
NM_001242312	FAM124A
NM_001242314	MAP3K13
NM_001242317	MAP3K13
NM_001242318	PDE7A
NM_001242333	LHX6
NM_001242334	LHX6
NM_001242335	LHX6
NM_001242336	MFAP3
NM_001242338	ATAD2B
NM_001242339	PFKP
NM_001242340	C1orf101
NM_001242350	VNN2
NM_001242352	ODF2
NM_001242353	ODF2
NM_001242354	ODF2
NM_001242356	NCR1
NM_001242357	NCR1
NM_001242359	RHOBTB1
NM_001242361	NRD1
NM_001242362	n/a
NM_001242366	SLC46A1
NM_001242369	CACFD1
NM_001242370	CACFD1
NM_001242374	ANAPC13
NM_001242375	ANAPC13
NM_001242376	GFAP
NM_001242377	DCP2
NM_001242384	SYTL3
NM_001242385	MAK
NM_001242393	ACSS2
NM_001242394	SYTL3
NM_001242395	SYTL3
NM_001242397	TWF1
NM_001242399	GHR
NM_001242400	GHR
NM_001242401	GHR
NM_001242402	GHR
NM_001242403	GHR
NM_001242404	GHR
NM_001242405	GHR
NM_001242406	GHR
NM_001242409	GAREM
NM_001242412	AHRR
NM_001242413	PRKCQ
NM_001242414	WDR20
NM_001242415	WDR20
NM_001242416	WDR20
NM_001242417	WDR20
NM_001242418	WDR20
NM_001242442	GRB7
NM_001242443	GRB7
NM_001242450	PHF21B
NM_001242452	IRF5
NM_001242460	GHR
NM_001242462	GHR
NM_001242463	FBXO32
NM_001242464	PPP1R1B
NM_001242466	PIK3R1
NM_001242472	ZNF345
NM_001242474	ZNF345
NM_001242475	ZNF345
NM_001242476	ZNF345
NM_001242481	EIF1AD
NM_001242482	EIF1AD
NM_001242483	EIF1AD
NM_001242484	EIF1AD
NM_001242485	EIF1AD
NM_001242486	EIF1AD
NM_001242487	ZSWIM8
NM_001242488	ZSWIM8
NM_001242489	FAM156A
NM_001242490	FAM156A
NM_001242491	FAM156A
NM_001242492	FAM156A
NM_001242493	FAM156A
NM_001242494	FAM156A
NM_001242495	FAM156A
NM_001242496	FAM156A
NM_001242497	FAM156A
NM_001242498	MIF4GD
NM_001242500	n/a
NM_001242501	MIF4GD
NM_001242502	DIO2
NM_001242503	DIO2
NM_001242505	GDA
NM_001242506	GDA
NM_001242507	GDA
NM_001242508	OSBPL1A
NM_001242524	HLA-DPA1
NM_001242525	HLA-DPA1
NM_001242532	MFSD11
NM_001242533	MFSD11
NM_001242534	MFSD11
NM_001242535	MFSD11
NM_001242536	MFSD11
NM_001242537	MFSD11
NM_001242539	NCOA6
NM_001242546	ANAPC16
NM_001242547	ANAPC16
NM_001242548	ANAPC16
NM_001242559	MAP4K4
NM_001242560	MAP4K4
NM_001242581	RIN2
NM_001242589	TREM1
NM_001242590	TREM1
NM_001242597	TMEM147
NM_001242598	TMEM147
NM_001242599	RBM39
NM_001242600	RBM39
NM_001242607	NCAM1
NM_001242608	NCAM1
NM_001242614	CD99L2
NM_001242617	NXT2
NM_001242618	NXT2
NM_001242628	GFOD1
NM_001242629	GFOD1
NM_001242630	GFOD1
NM_001242636	IL31RA
NM_001242637	IL31RA
NM_001242638	IL31RA
NM_001242639	IL31RA
NM_001242640	BRCC3
NM_001242644	RAB2A
NM_001242648	PHACTR1
NM_001242673	AHCYL1
NM_001242674	AHCYL1
NM_001242675	AHCYL1
NM_001242676	AHCYL1
NM_001242692	SLC14A2
NM_001242701	CAMTA1
NM_001242702	MKX
NM_001242704	ZNF385C
NM_001242729	ARHGEF38
NM_001242739	ZNF691
NM_001242758	HLA-A
NM_001242761	DLGAP1
NM_001242762	DLGAP1
NM_001242763	DLGAP1
NM_001242764	DLGAP1
NM_001242765	DLGAP1
NM_001242766	DLGAP1
NM_001242767	MTHFD1L
NM_001242768	MTHFD1L
NM_001242769	MTHFD1L
NM_001242773	TMEM139
NM_001242774	TMEM139
NM_001242775	TMEM139
NM_001242778	IKBKB
NM_001242783	TRIM26
NM_001242784	HLCS
NM_001242785	HLCS
NM_001242786	BRF1
NM_001242787	BRF1
NM_001242788	BRF1
NM_001242789	BRF1
NM_001242790	BRF1
NM_001242792	SNAP91
NM_001242793	SNAP91
NM_001242794	SNAP91
NM_001242795	NUP93
NM_001242796	NUP93
NM_001242797	ZNF322
NM_001242798	ZNF322
NM_001242799	ZNF322
NM_001242800	ZNF790
NM_001242801	ZNF790
NM_001242802	ZNF790
NM_001242803	BTN3A3
NM_001242805	BRDT
NM_001242806	BRDT
NM_001242807	BRDT
NM_001242808	BRDT
NM_001242809	ANKRD6
NM_001242810	BRDT
NM_001242811	ANKRD6
NM_001242813	ANKRD6
NM_001242814	ANKRD6
NM_001242816	DEF8
NM_001242817	DEF8
NM_001242818	DEF8
NM_001242819	DEF8
NM_001242820	DEF8
NM_001242821	DEF8
NM_001242822	DEF8
NM_001242824	FDPS
NM_001242825	FDPS
NM_001242826	RNF41
NM_001242827	SIRT5
NM_001242828	ELOVL5
NM_001242829	IP6K1
NM_001242830	ELOVL5
NM_001242831	ELOVL5
NM_001242832	ARFGAP2
NM_001242833	NDRG4
NM_001242834	NDRG4
NM_001242835	NDRG4
NM_001242836	NDRG4
NM_001242837	AP2A2
NM_001242839	GUK1
NM_001242840	GUK1
NM_001242841	ZNF195
NM_001242842	ZNF195
NM_001242843	ZNF195
NM_001242844	RNF146
NM_001242845	RNF146
NM_001242846	RNF146
NM_001242847	n/a
NM_001242848	n/a
NM_001242849	RNF146
NM_001242850	RNF146
NM_001242851	RNF146
NM_001242852	RNF146
NM_001242854	ARFIP2
NM_001242855	ARFIP2
NM_001242856	ARFIP2
NM_001242857	PRKACB
NM_001242858	PRKACB
NM_001242859	PRKACB
NM_001242860	PRKACB
NM_001242861	PRKACB
NM_001242862	PRKACB
NM_001242863	ENOX1
NM_001242864	PRMT2
NM_001242865	PRMT2
NM_001242866	PRMT2
NM_001242867	KIR3DL2
NM_001242868	SLAIN1
NM_001242869	SLAIN1
NM_001242870	SLAIN1
NM_001242871	SLAIN1
NM_001242874	PRKCZ
NM_001242875	ELP2
NM_001242876	ELP2
NM_001242877	ELP2
NM_001242878	ELP2
NM_001242879	ELP2
NM_001242881	CARKD
NM_001242882	CARKD
NM_001242883	CARKD
NM_001242884	ZBTB17
NM_001242886	DDC
NM_001242887	DDC
NM_001242888	DDC
NM_001242889	DDC
NM_001242890	DDC
NM_001242891	CSDE1
NM_001242892	CSDE1
NM_001242893	CSDE1
NM_001242894	ZKSCAN3
NM_001242895	ZKSCAN3
NM_001242896	DEPDC5
NM_001242897	DEPDC5
NM_001242898	PPP6R2
NM_001242899	PPP6R2
NM_001242900	PPP6R2
NM_001242902	AKAP1
NM_001242903	AKAP1
NM_001242904	MPPE1
NM_001242906	ASCC2
NM_001242908	RSPO1
NM_001242909	RSPO1
NM_001242910	RSPO1
NM_001242911	ZFAND6
NM_001242912	ZFAND6
NM_001242913	ZFAND6
NM_001242914	ZFAND6
NM_001242915	ZFAND6
NM_001242916	ZFAND6
NM_001242917	ZFAND6
NM_001242918	ZFAND6
NM_001242919	n/a
NM_001242920	PLTP
NM_001242921	PLTP
NM_001242923	EIF3L
NM_001242924	ZNF410
NM_001242925	TMCC2
NM_001242926	ZNF410
NM_001242927	ZNF410
NM_001242928	ZNF410
NM_001242929	ANKS3
NM_001242932	LSP1
NM_001242933	SNX1
NM_001242935	SNCAIP
NM_001242936	FAM47E
NM_001242936	FAM47E-STBD1
NM_001242939	FAM47E-STBD1
NM_001242946	EPDR1
NM_001242948	EPDR1
NM_001242957	MAK
NM_001242992	PARN
NM_001242	CD27
NM_001243007	PROX2
NM_001243013	ABCB9
NM_001243014	ABCB9
NM_001243027	AKT2
NM_001243028	AKT2
NM_001243036	SLC7A9
NM_001243042	HLA-C
NM_001243076	E2F3
NM_001243077	CD28
NM_001243078	CD28
NM_001243080	ELF5
NM_001243081	ELF5
NM_001243084	HIF1A
NM_001243088	FOXM1
NM_001243089	FOXM1
NM_001243093	FYB
NM_001243094	HSF2
NM_001243099	IL5RA
NM_001243101	NTRK3
NM_001243108	PLD2
NM_001243116	NFKBIB
NM_001243120	SKP2
NM_001243121	PDE4A
NM_001243126	KLK7
NM_001243127	PACS2
NM_001243130	RPL13
NM_001243131	RPL13
NM_001243133	NLRP3
NM_001243135	PELI3
NM_001243136	PELI3
NM_001243137	PDE8A
NM_001243142	NUSAP1
NM_001243143	NUSAP1
NM_001243144	NUSAP1
NM_001243146	NVL
NM_001243147	NVL
NM_001243156	TAF1C
NM_001243157	TAF1C
NM_001243158	TAF1C
NM_001243159	TAF1C
NM_001243160	TAF1C
NM_001243168	PTCRA
NM_001243169	PTCRA
NM_001243170	PTCRA
NM_001243177	ALDOA
NM_001243182	ATP7B
NM_001243186	n/a
NM_001243193	BPIFA1
NM_001243194	INPP5F
NM_001243195	INPP5F
NM_001243197	IQSEC2
NM_001243198	HIP1
NM_001243202	RANBP6
NM_001243203	RANBP6
NM_001243204	ECSIT
NM_001243211	IL18
NM_001243224	RAD9A
NM_001243225	PES1
NM_001243226	TCF4
NM_001243227	TCF4
NM_001243228	TCF4
NM_001243230	TCF4
NM_001243231	TCF4
NM_001243232	TCF4
NM_001243233	TCF4
NM_001243234	TCF4
NM_001243235	TCF4
NM_001243236	TCF4
NM_001243241	ZSCAN31
NM_001243242	ZSCAN31
NM_001243243	ZSCAN31
NM_001243244	ZSCAN31
NM_001243245	PRG2
NM_001243247	NPRL3
NM_001243248	NPRL3
NM_001243249	NPRL3
NM_001243251	NARS2
NM_001243252	EFHD1
NM_001243253	TIGD6
NM_001243254	DENND5A
NM_001243256	ZIC4
NM_001243259	HINFP
NM_001243266	MS4A4A
NM_001243270	CNTN5
NM_001243271	CNTN5
NM_001243279	ACSF3
NM_001243280	ALCAM
NM_001243281	ALCAM
NM_001243283	ALCAM
NM_001243286	PVRL3
NM_001243288	PVRL3
NM_001243299	APLP2
NM_001243313	STK36
NM_001243325	RAET1E
NM_001243327	RAET1E
NM_001243328	RAET1E
NM_001243332	SEZ6L2
NM_001243333	SEZ6L2
NM_001243342	CCDC40
NM_001243349	SH3D19
NM_001243351	NUB1
NM_001243372	CLCN3
NM_001243374	CLCN3
NM_001243385	PARVB
NM_001243386	PARVB
NM_001243392	SLC6A13
NM_001243399	GLRX2
NM_001243403	CLEC16A
NM_001243423	KIF13A
NM_001243425	TTC39C
NM_001243428	ERG
NM_001243429	ERG
NM_001243432	ERG
NM_001243438	SPECC1
NM_001243439	SPECC1
NM_001243466	STARD13
NM_001243467	UBASH3A
NM_001243473	B9D1
NM_001243474	STARD13
NM_001243475	B9D1
NM_001243476	STARD13
NM_001243491	SETDB1
NM_001243505	ESRRG
NM_001243506	ESRRG
NM_001243507	ESRRG
NM_001243509	ESRRG
NM_001243510	n/a
NM_001243511	n/a
NM_001243512	ESRRG
NM_001243513	ESRRG
NM_001243514	ESRRG
NM_001243515	ESRRG
